# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.250      0.87964594       25.339564      0.87376192
2.250      0.89535391       24.102859      0.87644166
2.250      0.91106187       23.523927      0.90120520
2.250      0.92676983       23.344796      0.94140393
2.250      0.94247780       22.198517      0.94147241
2.250      0.95818576       21.808900      0.97197067
2.250      0.97389372       21.223967      0.99318812
2.250      0.98960169       20.707466       1.0166665
2.250       1.0053096       20.017826       1.0303546
2.250       1.0367256       19.172832       1.0823008
2.250       1.0681415       18.525173       1.1437178
2.250       1.0995574       17.415558       1.1729011
2.250       1.1309734       16.806657       1.2317107
2.250       1.1623893       16.024906       1.2750304
2.250       1.1938052       15.436125       1.3304819
2.250       1.2252211       15.066627       1.4038792
2.250       1.2566371       14.387616       1.4464010
2.250       1.2880530       13.783459       1.4922090
2.250       1.3194689       13.459202       1.5663436
2.250       1.3508848       12.998055       1.6233180
2.250       1.3823008       12.397625       1.6588855
2.250       1.4137167       12.222906       1.7495722
2.250       1.4451326       11.619880       1.7766220
2.250       1.4765485       11.234318       1.8321463
2.250       1.5079645       10.893360       1.8923674
2.250       1.5393804       10.468232       1.9345567
2.250       1.5707963       10.311746       2.0247066
2.250       1.6022123       10.127616       2.1102681
2.250       1.6336282       9.8108323       2.1668845
2.250       1.6650441       9.4077445       2.2000523
2.250       1.6964600       9.2544985       2.2890435
2.250       1.7278760       9.0235026       2.3582133
2.250       1.7592919       8.7683671       2.4188152
2.250       1.7907078       8.6014443       2.5021643
2.250       1.8221237       8.4480280       2.5891619
2.250       1.8535397       8.2331859       2.6560964
2.250       1.8849556       8.0008229       2.7146152
2.250       1.9163715       7.8493134       2.7986014
2.250       1.9477874       7.6691620       2.8710639
2.250       1.9792034       7.4487676       2.9256741
2.250       2.0106193       7.3221239       3.0150663
2.250       2.0734512       7.0548085       3.1859350
2.250       2.1362830       6.6662944       3.2925403
2.250       2.1991149       6.5556386       3.5320676
2.250       2.2619467       6.2349938       3.6555556
2.250       2.3247786       6.0001531       3.8192437
2.250       2.3876104       5.7128729       3.9392652
2.250       2.4504423       5.5636937       4.1473138
2.250       2.5132741       5.4187909       4.3580502
2.250       2.5761060       5.2241277       4.5245482
2.250       2.6389378       5.0381849       4.6906371
2.250       2.7017697       4.8862956       4.8819685
2.250       2.7646015       4.7263559       5.0593452
2.250       2.8274334       4.5974029       5.2645345
2.250       2.8902652       4.4015736       5.3838299
2.250       2.9530971       4.3730240       5.7053895
2.250       3.0159289       4.1970214       5.8327688
2.250       3.0787608       4.1024988       6.0652202
2.250       3.1415927       3.9431123       6.1938264
2.250       3.2044245       3.8312066       6.3863978
2.250       3.2672564       3.8280491       6.7639034
2.250       3.3300882       3.7372377       6.9917871
2.250       3.3929201       3.6304457       7.1837480
2.250       3.4557519       3.5101076       7.3386869
2.250       3.5185838       3.4933414       7.7093005
2.250       3.5814156       3.3506816       7.7977193
2.250       3.6442475       3.2848265       8.0539010
2.250       3.7070793       3.2529893       8.3955379
2.250       3.7699112       3.1627107       8.5846598
2.250       3.8327430       3.0346277       8.6557516
2.250       3.8955749       3.0176570       9.0376351
2.250       3.9584067       2.9636750       9.3124101
2.250       4.0212386       2.8653605       9.4390666
2.250       4.1469023       2.7281187       9.8560962
2.250       4.2725660       2.6135186       10.326715
2.250       4.3982297       2.4950743       10.754432
2.250       4.5238934       2.4338319       11.415579
2.250       4.6495571       2.3773155       12.105754
2.250       4.7752208       2.1869096       12.063726
2.250       4.9008845       2.1980426       13.107799
2.250       5.0265482       2.0923418       13.462089
2.250       5.1522120       2.0235497       14.020558
2.250       5.2778757       1.9602038       14.599869
2.250       5.4035394       1.9029683       15.210265
2.250       5.5292031       1.8108543       15.507486
2.250       5.6548668       1.7405399       15.944885
2.250       5.7805305       1.7081491       16.714721
2.250       5.9061942       1.6483186       17.204204
2.250       6.0318579       1.6059929       17.855302
2.250       6.1575216       1.5513792       18.348732
2.250       6.2831853       1.4897941       18.721305
2.250       6.4088490       1.4689339       19.589016
2.250       6.5345127       1.4162320       20.019088
2.250       6.6601764       1.3654713       20.436666
2.250       6.7858401       1.3403180       21.217244
2.250       6.9115038       1.3085288       21.886242
2.250       7.0371675       1.2718551       22.454405
2.250       7.1628313       1.2210407       22.732885
2.250       7.2884950       1.1910594       23.362388
2.250       7.4141587       1.1543774       23.834371
2.250       7.5398224       1.1331084       24.605095
2.250       7.6654861       1.1034873       25.180057
2.250       7.7911498       1.0805660       25.889652
2.250       7.9168135       1.0525385       26.458151
2.250       8.0424772       1.0305578       27.158897
2.250       8.2938046      0.96986834       28.031377
2.250       8.5451320      0.91491355       28.920557
2.250       8.7964594      0.86876666       29.956917
2.250       9.0477868      0.84965955       31.881760
2.250       9.2991143      0.81163671       33.064099
2.250       9.5504417      0.78966128       34.848290
2.250       9.8017691      0.75750547       36.138443
2.250       10.053096      0.71942750       37.030267
2.250       10.304424      0.70222302       38.923911
2.250       10.555751      0.68137764       40.599958
2.250       10.807079      0.63789067       40.788849
2.250       11.058406      0.61825957       42.356368
2.250       11.309734      0.60871673       44.611068
2.250       11.561061      0.57609388       45.097929
2.250       11.812388      0.55545005       46.379752
2.250       12.063716      0.53944754       47.980279
2.250       12.315043      0.51342393       48.579628
2.250       12.566371      0.50371412       50.638867
2.250       12.817698      0.49237479       52.528642
2.250       13.069025      0.47559536       53.782066
2.250       13.320353      0.46482401       55.655233
2.250       13.571680      0.44978362       56.960626
2.250       13.823008      0.43024627       57.569840
2.250       14.074335      0.42506643       60.035859
2.250       14.325663      0.40875547       60.880468
2.250       14.576990      0.39633329       62.191978
2.250       14.828317      0.38994578       64.409525
2.250       15.079645      0.37775293       65.622297
2.250       15.330972      0.37085226       67.698690
2.250       15.582300      0.35751289       68.526194
2.250       15.833627      0.34664534       69.710283
2.250       16.084954      0.33942038       71.559562
2.250       16.587609      0.32230004       74.521572
2.250       17.090264      0.31463757       79.565931
2.250       17.592919      0.29415800       81.145535
2.250       18.095574      0.27848328       83.596183
2.250       18.598229      0.26913968       87.712751
2.250       19.100883      0.26420603       93.276735
2.250       19.603538      0.25104721       95.814016
2.250       20.106193      0.23629882       97.301907
2.250       20.608848      0.23333558       103.46950
2.250       21.111503      0.22247161       106.04795
2.250       21.614157      0.21593980       110.46327
2.250       22.116812      0.20641393       113.12976
2.250       22.619467      0.20004939       117.28827
2.250       23.122122      0.19243762       120.51561
2.250       23.624777      0.18542985       123.86627
2.250       24.127432      0.17900335       127.36928
2.250       24.630086      0.17103176       129.46275
2.250       25.132741      0.16436515       132.19029
2.250       25.635396      0.16297607       139.09585
2.250       26.138051      0.15632028       141.41816
2.250       26.640706      0.15377897       147.30055
2.250       27.143361      0.14793552       149.87650
2.250       27.646015      0.14449630       154.67660
2.250       28.148670      0.13887379       156.91491
2.250       28.651325      0.13702940       163.27442
2.250       29.153980      0.13304739       167.02064
2.250       29.656635      0.12720610       168.09075
2.250       30.159289      0.12377325       172.01265
2.250       30.661944      0.12207251       178.27367
2.250       31.164599      0.11815036       181.17153
2.250       31.667254      0.11561314       185.99817
2.250       32.169909      0.11033058       186.08683
2.250       33.175218      0.10746443       198.78169
2.250       34.180528      0.10126973       204.87369
2.250       35.185838     0.097322536       214.77680
2.250       36.191147     0.093460105       224.44172
2.250       37.196457     0.088008772       229.45681
2.250       38.201767     0.085372414       241.12274
2.250       39.207076     0.080224619       244.94653
2.250       40.212386     0.078670196       259.15525
2.250       41.217696     0.074044902       262.67367
2.250       42.223005     0.071256606       271.73327
2.250       43.228315     0.069701397       285.24409
2.250       44.233625     0.067515299       296.02612
2.250       45.238934     0.064503162       302.54387
2.250       46.244244     0.062549458       313.37681
2.250       47.249554     0.059185299       316.28401
2.250       48.254863     0.058089271       330.66593
2.250       49.260173     0.056924277       344.71134
2.250       50.265482     0.054913202       353.31054
2.250       51.270792     0.053179496       363.09859
2.250       52.276102     0.050545207       365.81358
2.250       53.281411     0.049411823       378.64158
2.250       54.286721     0.048533794       393.36466
2.250       55.292031     0.047125971       403.56937
2.250       56.297340     0.045933569       415.20644
2.250       57.302650     0.044750754       426.57435
2.250       58.307960     0.042524245       427.06148
2.250       59.313269     0.042866188       453.14867
2.250       60.318579     0.041722192       463.86402
2.250       61.323889     0.040518504       473.38306
2.250       62.329198     0.038326110       470.15345
2.250       63.334508     0.037527111       482.98828
2.250       64.339818     0.037707369       508.78695
2.250       66.350437     0.034373965       508.66429
2.250       68.361056     0.034179183       553.16950
2.250       70.371675     0.032961646       581.93279
2.250       72.382295     0.030483319       585.63841
2.250       74.392914     0.030741396       641.19268
2.250       76.403533     0.029443470       665.27251
2.250       78.414153     0.028146892       687.51798
2.250       80.424772     0.027596584       727.26904
2.250       82.435391     0.026524779       752.77146
2.250       84.446011     0.025168206       767.82089
2.250       86.456630     0.023929527       783.42836
2.250       88.467249     0.023185714       813.27664
2.250       90.477868     0.022042085       827.08475
2.250       92.488488     0.022598067       905.74216
2.250       94.499107     0.022020659       941.42056
2.250       96.509726     0.020283020       923.66851
2.250       98.520346     0.020144289       975.88801
2.250       100.53096     0.020340746       1046.9759
2.250       102.54158     0.020199443       1103.3409
2.250       104.55220     0.018038184       1044.3899
2.250       106.56282     0.019222859       1178.4343
2.250       108.57344     0.018194183       1179.7056
2.250       110.58406     0.017342306       1188.1047
2.250       112.59468     0.017648627       1276.2472
2.250       114.60530     0.017248816       1315.3570
2.250       116.61592     0.017038909       1368.9436
2.250       118.62654     0.016027723       1355.4630
2.250       120.63716     0.016381710       1457.0444
2.250       122.64778     0.015867936       1483.0976
2.250       124.65840     0.015300435       1501.5460
2.250       126.66902     0.015251763       1570.3682
2.250       128.67964     0.015024449       1621.8037
2.250       132.70087     0.013628657       1613.4097
2.250       136.72211     0.013481899       1745.5713
2.250       140.74335     0.013778700       1946.0867
2.250       144.76459     0.013518153       2077.6609
2.250       148.78583     0.012773830       2131.4546
2.250       152.80707     0.012081044       2183.7606
2.250       156.82831     0.012283717       2400.3436
2.250       160.84954     0.012527438       2641.1436
2.250       164.87078     0.012804461       2907.1179
2.250       168.89202     0.011461799       2797.3734
2.250       172.91326     0.011346415       2971.7605
2.250       176.93450     0.010898875       3058.3662
2.250       180.95574     0.010636478       3192.8988
2.250       184.97698    0.0099385719       3186.7446
2.250       188.99821    0.0096044762       3284.8614
2.250       193.01945    0.0095473200       3478.2034
2.250       197.04069    0.0098205310       3806.0369
2.250       201.06193    0.0091853063       3782.2779
2.250       205.08317    0.0085056174       3716.7740
2.250       209.10441    0.0086985422       4029.0837
2.250       213.12565    0.0094777956       4648.1992
2.250       217.14688    0.0090519576       4695.4106
2.250       221.16812    0.0082208561       4505.6235
2.250       225.18936    0.0085679782       4956.6952
2.250       229.21060    0.0079381563       4842.7718
2.250       233.23184    0.0077466878       4979.0882
2.250       237.25308    0.0070076707       4741.1043
2.250       241.27432    0.0076411420       5437.0310
2.250       245.29555    0.0068205103       5099.8354
2.250       249.31679    0.0067300098       5283.7292
2.250       253.33803    0.0070156440       5778.8174
2.250       257.35927    0.0069043643       5962.2942
2.250       265.40175    0.0066178915       6267.5995
2.250       273.44422    0.0056902740       5893.9942
2.250       281.48670    0.0063995983       7230.9710
2.250       289.52918    0.0056575787       6956.2933
2.250       297.57166    0.0057172717       7631.9195
2.250       305.61413    0.0051968821       7515.0768
2.250       313.65661    0.0054367050       8499.0300
2.250       321.69909    0.0035867770       6049.5647
2.250       329.74156    0.0055116835       10010.957
2.250       337.78404    0.0044515927       8691.6667
2.250       345.82652    0.0038799097       8129.5547
2.250       353.86900    0.0036752501       8250.5842
2.250       361.91147    0.0044243081       10624.847
2.250       369.95395    0.0042587977       10924.468
2.250       377.99643    0.0033630467       9201.6614
2.250       386.03891    0.0043849285       12779.857
2.250       394.08138    0.0036970564       11462.625
2.250       402.12386    0.0042718283       14072.251
2.250       410.16634    0.0038460894       13445.275
2.250       418.20881    0.0030351693       11246.897
2.250       426.25129    0.0029627626       11624.231
2.250       434.29377    0.0032865375       13638.281
2.250       442.33625    0.0028153073       12343.935
2.250       450.37872    0.0023998014       11106.549
2.250       458.42120    0.0028877881       14093.850
2.250       466.46368    0.0029230262       15029.913
2.250       474.50615    0.0028411371       15377.580
2.250       482.54863    0.0028027689       15954.412
2.250       490.59111    0.0021809633       13046.008
2.250       498.63359    0.0027909044       17529.108
2.250       506.67606    0.0024280424       15999.915
2.250       514.71854    0.0024438299       16883.041
2.000     0.015707963       4527.2700   0.00088892739
2.000     0.031415927       3894.1468    0.0061169115
2.000     0.047123890       2610.3455     0.013838584
2.000     0.062831853       1664.9630     0.020922543
2.000     0.078539816       1527.8240     0.037498443
2.000     0.094247780       1121.6363     0.047570277
2.000      0.10995574       1039.8052     0.070028692
2.000      0.12566371       795.31320     0.079953604
2.000      0.14137167       648.72641     0.092857930
2.000      0.15707963       535.96225      0.10523594
2.000      0.17278760       451.30458      0.11794450
2.000      0.18849556       438.14252      0.14865825
2.000      0.20420352       348.00127      0.15012077
2.000      0.21991149       304.28391      0.16394304
2.000      0.23561945       281.34563      0.18644204
2.000      0.25132741       257.81631      0.20734818
2.000      0.26703538       226.23841      0.21824434
2.000      0.28274334       203.36992      0.23288103
2.000      0.29845130       190.96648      0.25718630
2.000      0.31415927       177.82596      0.27932837
2.000      0.32986723       155.06842      0.28197534
2.000      0.34557519       144.66579      0.30245709
2.000      0.36128316       134.03309      0.32020301
2.000      0.37699112       127.17987      0.34520891
2.000      0.39269908       120.19584      0.36875621
2.000      0.40840704       110.57345      0.38159333
2.000      0.42411501       100.00341      0.38648799
2.000      0.43982297       95.774138      0.41281193
2.000      0.45553093       90.330229      0.43257060
2.000      0.47123890       85.616395      0.45388998
2.000      0.48694686       81.110691      0.47445287
2.000      0.50265482       77.949060      0.50152283
2.000      0.51836279       73.120513      0.51595395
2.000      0.53407075       69.120018      0.53342146
2.000      0.54977871       65.545215      0.55179151
2.000      0.56548668       61.625362      0.56454280
2.000      0.58119464       60.935756      0.60604834
2.000      0.59690260       57.499677      0.61950681
2.000      0.61261057       55.974324      0.65194742
2.000      0.62831853       53.211115      0.66867059
2.000      0.64402649       50.973429      0.68980336
2.000      0.65973446       49.145430      0.71492568
2.000      0.67544242       47.220343      0.73716447
2.000      0.69115038       46.089360      0.77088322
2.000      0.70685835       44.207016      0.79096748
2.000      0.72256631       41.958354      0.80190299
2.000      0.73827427       41.220888      0.84031248
2.000      0.75398224       40.343673      0.87605028
2.000      0.76969020       38.434285      0.88784457
2.000      0.78539816       37.221749      0.91355916
2.000      0.80110613       35.965772      0.93676317
2.000      0.81681409       34.725376      0.95870917
2.000      0.83252205       33.759938      0.98686815
2.000      0.84823002       32.700023       1.0110188
2.000      0.86393798       32.010019       1.0456923
2.000      0.87964594       31.386145       1.0822609
2.000      0.89535391       29.962335       1.0895072
2.000      0.91106187       29.343144       1.1241403
2.000      0.92676983       29.163130       1.1760345
2.000      0.94247780       27.773146       1.1779008
2.000      0.95818576       27.254742       1.2146789
2.000      0.97389372       26.506178       1.2403723
2.000      0.98960169       26.037611       1.2783585
2.000       1.0053096       25.030767       1.2883800
2.000       1.0367256       24.036286       1.3568413
2.000       1.0681415       23.426569       1.4463231
2.000       1.0995574       21.880230       1.4735873
2.000       1.1309734       21.207568       1.5542406
2.000       1.1623893       20.156454       1.6037593
2.000       1.1938052       19.502911       1.6810093
2.000       1.2252211       19.010983       1.7714067
2.000       1.2566371       18.283909       1.8380990
2.000       1.2880530       17.540345       1.8989327
2.000       1.3194689       17.181803       1.9995694
2.000       1.3508848       16.634115       2.0774230
2.000       1.3823008       15.877829       2.1245601
2.000       1.4137167       15.624418       2.2364607
2.000       1.4451326       14.929873       2.2827035
2.000       1.4765485       14.359577       2.3418285
2.000       1.5079645       13.970288       2.4268836
2.000       1.5393804       13.486180       2.4922814
2.000       1.5707963       13.256836       2.6029738
2.000       1.6022123       13.137375       2.7374046
2.000       1.6336282       12.705334       2.8061830
2.000       1.6650441       12.209476       2.8552525
2.000       1.6964600       12.007096       2.9698817
2.000       1.7278760       11.710306       3.0603858
2.000       1.7592919       11.408090       3.1470011
2.000       1.7907078       11.185730       3.2539342
2.000       1.8221237       10.996411       3.3701934
2.000       1.8535397       10.695653       3.4505096
2.000       1.8849556       10.357467       3.5142059
2.000       1.9163715       10.194882       3.6348928
2.000       1.9477874       10.007673       3.7465200
2.000       1.9792034       9.6822493       3.8029252
2.000       2.0106193       9.5761458       3.9432158
2.000       2.0734512       9.3088457       4.2038530
2.000       2.1362830       8.7256943       4.3096957
2.000       2.1991149       8.5650613       4.6147106
2.000       2.2619467       8.2028833       4.8093225
2.000       2.3247786       7.9227813       5.0430434
2.000       2.3876104       7.5291384       5.1916563
2.000       2.4504423       7.3363075       5.4686636
2.000       2.5132741       7.1301762       5.7344279
2.000       2.5761060       6.9043043       5.9797270
2.000       2.6389378       6.6756025       6.2151012
2.000       2.7017697       6.4416325       6.4359280
2.000       2.7646015       6.2466709       6.6867721
2.000       2.8274334       6.0076284       6.8793985
2.000       2.8902652       5.8454267       7.1498936
2.000       2.9530971       5.6950726       7.4302376
2.000       3.0159289       5.6132232       7.8009212
2.000       3.0787608       5.4524773       8.0610566
2.000       3.1415927       5.2159074       8.1931282
2.000       3.2044245       5.0795620       8.4673334
2.000       3.2672564       5.0247474       8.8783881
2.000       3.3300882       4.8593274       9.0910413
2.000       3.3929201       4.7763590       9.4512250
2.000       3.4557519       4.6119449       9.6423312
2.000       3.5185838       4.5994713       10.150370
2.000       3.5814156       4.3969201       10.232529
2.000       3.6442475       4.2915037       10.522122
2.000       3.7070793       4.2753839       11.034204
2.000       3.7699112       4.1616340       11.296073
2.000       3.8327430       3.9995214       11.407944
2.000       3.8955749       3.9491632       11.827420
2.000       3.9584067       3.8736822       12.171819
2.000       4.0212386       3.7457539       12.339258
2.000       4.1469023       3.6380043       13.143314
2.000       4.2725660       3.4282047       13.545759
2.000       4.3982297       3.2870817       14.168194
2.000       4.5238934       3.1460184       14.755999
2.000       4.6495571       3.0759814       15.663497
2.000       4.7752208       2.9051885       16.025993
2.000       4.9008845       2.8534876       17.016477
2.000       5.0265482       2.7052996       17.405848
2.000       5.1522120       2.6119728       18.097562
2.000       5.2778757       2.5254369       18.809803
2.000       5.4035394       2.4294915       19.418720
2.000       5.5292031       2.3079793       19.764680
2.000       5.6548668       2.2679437       20.776370
2.000       5.7805305       2.1770589       21.303135
2.000       5.9061942       2.1115425       22.039069
2.000       6.0318579       2.0472559       22.761228
2.000       6.1575216       1.9664796       23.258277
2.000       6.2831853       1.9040014       23.926387
2.000       6.4088490       1.8734314       24.983206
2.000       6.5345127       1.7866126       25.254587
2.000       6.6601764       1.7395469       26.035361
2.000       6.7858401       1.7081926       27.040703
2.000       6.9115038       1.6393117       27.418864
2.000       7.0371675       1.5904874       28.079810
2.000       7.1628313       1.5447476       28.759540
2.000       7.2884950       1.4979573       29.382129
2.000       7.4141587       1.4851032       30.662849
2.000       7.5398224       1.4128691       30.680013
2.000       7.6654861       1.3808025       31.508005
2.000       7.7911498       1.3528502       32.413402
2.000       7.9168135       1.3114413       32.966313
2.000       8.0424772       1.2846960       33.856352
2.000       8.2938046       1.2135149       35.073310
2.000       8.5451320       1.1561583       36.546341
2.000       8.7964594       1.0970004       37.826899
2.000       9.0477868       1.0637944       39.916737
2.000       9.2991143       1.0204555       41.570865
2.000       9.5504417      0.97034809       42.822122
2.000       9.8017691      0.94477135       45.072368
2.000       10.053096      0.87035219       44.798641
2.000       10.304424      0.86329198       47.851892
2.000       10.555751      0.84367591       50.270518
2.000       10.807079      0.78844127       50.415555
2.000       11.058406      0.75492813       51.719400
2.000       11.309734      0.74598408       54.670990
2.000       11.561061      0.72100797       56.442130
2.000       11.812388      0.69116479       57.711852
2.000       12.063716      0.65935194       58.644980
2.000       12.315043      0.63930733       60.490582
2.000       12.566371      0.61875188       62.203723
2.000       12.817698      0.59855391       63.856284
2.000       13.069025      0.58171991       65.783019
2.000       13.320353      0.56008821       67.061595
2.000       13.571680      0.54359308       68.840662
2.000       13.823008      0.53486933       71.569108
2.000       14.074335      0.50640434       71.523925
2.000       14.325663      0.49653191       73.953983
2.000       14.576990      0.47876764       75.127443
2.000       14.828317      0.47373656       78.249717
2.000       15.079645      0.45912065       79.757296
2.000       15.330972      0.44346857       80.954723
2.000       15.582300      0.43421084       83.227255
2.000       15.833627      0.41963027       84.387533
2.000       16.084954      0.41294678       87.061039
2.000       16.587609      0.38888121       89.916335
2.000       17.090264      0.36679792       92.756305
2.000       17.592919      0.35428551       97.732126
2.000       18.095574      0.33796613       101.45197
2.000       18.598229      0.32859392       107.08892
2.000       19.100883      0.30933354       109.20880
2.000       19.603538      0.29350720       112.01918
2.000       20.106193      0.28609519       117.80680
2.000       20.608848      0.27863238       123.55575
2.000       21.111503      0.27006992       128.73716
2.000       21.614157      0.25402054       129.94334
2.000       22.116812      0.24987175       136.94778
2.000       22.619467      0.24201004       141.88966
2.000       23.122122      0.23018601       144.15584
2.000       23.624777      0.21835074       145.85727
2.000       24.127432      0.21324092       151.73092
2.000       24.630086      0.20944726       158.54142
2.000       25.132741      0.20222979       162.64285
2.000       25.635396      0.19595384       167.24153
2.000       26.138051      0.18911343       171.08512
2.000       26.640706      0.18231864       174.63790
2.000       27.143361      0.17777570       180.10821
2.000       27.646015      0.16956587       181.51241
2.000       28.148670      0.16647635       188.10332
2.000       28.651325      0.16118205       192.05299
2.000       29.153980      0.15674741       196.77240
2.000       29.656635      0.15499687       204.81360
2.000       30.159289      0.14744205       204.90612
2.000       30.661944      0.14304680       208.90435
2.000       31.164599      0.13959116       214.04880
2.000       31.667254      0.13962202       224.62360
2.000       32.169909      0.13554903       228.62102
2.000       33.175218      0.12599839       233.06476
2.000       34.180528      0.12181539       246.43859
2.000       35.185838      0.11206601       247.31352
2.000       36.191147      0.11059681       265.59501
2.000       37.196457      0.10837096       282.54518
2.000       38.201767     0.098926982       279.40576
2.000       39.207076     0.097401302       297.39139
2.000       40.212386     0.092128718       303.49030
2.000       41.217696     0.089393387       317.12230
2.000       42.223005     0.087758503       334.66238
2.000       43.228315     0.084218080       344.65177
2.000       44.233625     0.079025148       346.49196
2.000       45.238934     0.077858864       365.18709
2.000       46.244244     0.073504129       368.26042
2.000       47.249554     0.071212675       380.55785
2.000       48.254863     0.070891644       403.54184
2.000       49.260173     0.065275617       395.28382
2.000       50.265482     0.065568251       421.86493
2.000       51.270792     0.063094889       430.79884
2.000       52.276102     0.060979106       441.32740
2.000       53.281411     0.058891015       451.28039
2.000       54.286721     0.057770050       468.22417
2.000       55.292031     0.055556279       475.76340
2.000       56.297340     0.053753962       485.89718
2.000       57.302650     0.052721380       502.55216
2.000       58.307960     0.051455652       516.75760
2.000       59.313269     0.049623799       524.58498
2.000       60.318579     0.048785795       542.39659
2.000       61.323889     0.046739916       546.06866
2.000       62.329198     0.045911259       563.20186
2.000       63.334508     0.045102000       580.48000
2.000       64.339818     0.042786201       577.31582
2.000       66.350437     0.040899570       605.22988
2.000       68.361056     0.040776112       659.93682
2.000       70.371675     0.038916166       687.05892
2.000       72.382295     0.037107150       712.89390
2.000       74.392914     0.035275271       735.75856
2.000       76.403533     0.034580380       781.34052
2.000       78.414153     0.033008483       806.26756
2.000       80.424772     0.030839680       812.73625
2.000       82.435391     0.029412193       834.71607
2.000       84.446011     0.029221648       891.48159
2.000       86.456630     0.028116994       920.52175
2.000       88.467249     0.027945017       980.21695
2.000       90.477868     0.026078020       978.52505
2.000       92.488488     0.024613814       986.53435
2.000       94.499107     0.025684237       1098.0447
2.000       96.509726     0.023884384       1087.6710
2.000       98.520346     0.023224644       1125.1155
2.000       100.53096     0.022617578       1164.1687
2.000       102.54158     0.022181236       1211.5911
2.000       104.55220     0.021838428       1264.4196
2.000       106.56282     0.020306873       1244.8885
2.000       108.57344     0.020754236       1345.6987
2.000       110.58406     0.019744471       1352.6747
2.000       112.59468     0.019037396       1376.6750
2.000       114.60530     0.018061366       1377.3203
2.000       116.61592     0.018410410       1479.1330
2.000       118.62654     0.018543676       1568.2369
2.000       120.63716     0.017814015       1584.4384
2.000       122.64778     0.017045886       1593.1948
2.000       124.65840     0.016923379       1660.8176
2.000       126.66902     0.017029204       1753.3790
2.000       128.67964     0.016292427       1758.6747
2.000       132.70087     0.014035756       1661.6035
2.000       136.72211     0.015025509       1945.4305
2.000       140.74335     0.013360205       1886.9789
2.000       144.76459     0.014426821       2217.3178
2.000       148.78583     0.014743044       2460.0397
2.000       152.80707     0.014832856       2681.1763
2.000       156.82831     0.012788730       2499.0275
2.000       160.84954     0.013192624       2781.3840
2.000       164.87078     0.011888628       2699.1878
2.000       168.89202     0.011755691       2869.1008
2.000       172.91326     0.010844167       2840.2158
2.000       176.93450     0.010475655       2939.6051
2.000       180.95574     0.010291383       3089.3070
2.000       184.97698     0.010431092       3344.6684
2.000       188.99821    0.0098345594       3363.5529
2.000       193.01945     0.010367197       3776.8944
2.000       197.04069     0.010066842       3901.4972
2.000       201.06193    0.0096308132       3965.7265
2.000       205.08317    0.0099591188       4351.9232
2.000       209.10441    0.0092776780       4297.3340
2.000       213.12565    0.0093842568       4602.3250
2.000       217.14688    0.0089234159       4628.7338
2.000       221.16812    0.0089761463       4919.5771
2.000       225.18936    0.0087081622       5037.7937
2.000       229.21060    0.0084065948       5128.5485
2.000       233.23184    0.0087377659       5616.0915
2.000       237.25308    0.0082815545       5602.9621
2.000       241.27432    0.0076169800       5419.8386
2.000       245.29555    0.0076942818       5753.1723
2.000       249.31679    0.0077316983       6070.1546
2.000       253.33803    0.0071241491       5868.1936
2.000       257.35927    0.0073670120       6361.8158
2.000       265.40175    0.0062698903       5938.0184
2.000       273.44422    0.0062841030       6509.0831
2.000       281.48670    0.0069084919       7805.9750
2.000       289.52918    0.0062135485       7639.8876
2.000       297.57166    0.0059714988       7971.2842
2.000       305.61413    0.0057128579       8261.2162
2.000       313.65661    0.0062501652       9770.6868
2.000       321.69909    0.0045967158       7752.9574
2.000       329.74156    0.0050823787       9231.2044
2.000       337.78404    0.0048859838       9539.8088
2.000       345.82652    0.0047024320       9852.9814
2.000       353.86900    0.0049625517       11140.453
2.000       361.91147    0.0044242114       10624.614
2.000       369.95395    0.0041931864       10756.164
2.000       377.99643    0.0040768276       11154.643
2.000       386.03891    0.0041655629       12140.517
2.000       394.08138    0.0037466836       11616.493
2.000       402.12386    0.0034677946       11423.604
2.000       410.16634    0.0038356586       13408.810
2.000       418.20881    0.0028167451       10437.521
2.000       426.25129    0.0037459557       14697.045
2.000       434.29377    0.0030158790       12515.118
2.000       442.33625    0.0031438922       13784.642
2.000       450.37872    0.0036736932       17002.263
2.000       458.42120    0.0026284006       12827.910
2.000       466.46368    0.0023453377       12059.496
2.000       474.50615    0.0028203713       15265.186
2.000       482.54863    0.0031118750       17713.961
2.000       490.59111    0.0022944363       13724.777
2.000       498.63359    0.0030099017       18904.585
2.000       506.67606    0.0029091663       19170.347
2.000       514.71854    0.0027512940       19007.137
1.750     0.015707963       5335.3692    0.0010475973
1.750     0.031415927       4581.5958    0.0071967538
1.750     0.047123890       3074.0351     0.016296805
1.750     0.062831853       1958.1778     0.024607187
1.750     0.078539816       1804.6253     0.044292169
1.750     0.094247780       1322.8647     0.056104679
1.750      0.10995574       1226.3016     0.082588828
1.750      0.12566371       936.86720     0.094184164
1.750      0.14137167       766.24656      0.10967962
1.750      0.15707963       635.39985      0.12476047
1.750      0.17278760       534.92700      0.13979849
1.750      0.18849556       519.07169      0.17611687
1.750      0.20420352       413.92718      0.17855988
1.750      0.21991149       362.37222      0.19524005
1.750      0.23561945       335.19723      0.22212840
1.750      0.25132741       308.05010      0.24774859
1.750      0.26703538       270.20669      0.26065901
1.750      0.28274334       243.55744      0.27890019
