# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.000       41.217696     0.032076224       113.79014
2.000       42.223005     0.029894632       114.00158
2.000       43.228315     0.029439653       120.47803
2.000       44.233625     0.027445130       120.33532
2.000       45.238934     0.026539431       124.47982
2.000       46.244244     0.025778335       129.15112
2.000       47.249554     0.024650653       131.73216
2.000       48.254863     0.023658196       134.67133
2.000       49.260173     0.023358081       141.44748
2.000       50.265482     0.021991424       141.49242
2.000       51.270792     0.021255229       145.12630
2.000       52.276102     0.020484668       148.25480
2.000       53.281411     0.019425464       148.85685
2.000       54.286721     0.018975581       153.79640
2.000       55.292031     0.018335063       157.01469
2.000       56.297340     0.017689500       159.90036
2.000       57.302650     0.017381301       165.68251
2.000       58.307960     0.016737425       168.09022
2.000       59.313269     0.016018501       169.33539
2.000       60.318579     0.015828845       175.98384
2.000       61.323889     0.015171048       177.24537
2.000       62.329198     0.014612175       179.25024
2.000       63.334508     0.014340706       184.57037
2.000       64.339818     0.013824978       186.54095
2.000       66.350437     0.013076764       193.50933
2.000       68.361056     0.012184899       197.20526
2.000       70.371675     0.011893538       209.97858
2.000       72.382295     0.010673601       205.05874
2.000       74.392914     0.010472753       218.43682
2.000       76.403533     0.010241394       231.40336
2.000       78.414153    0.0095591411       233.49226
2.000       80.424772    0.0090496364       238.49040
2.000       82.435391    0.0087244442       247.59914
2.000       84.446011    0.0083915958       256.00723
2.000       86.456630    0.0082078452       268.71649
2.000       88.467249    0.0077056589       270.28853
2.000       90.477868    0.0074208878       278.45384
2.000       92.488488    0.0068710575       275.39552
2.000       94.499107    0.0069107620       295.44681
2.000       96.509726    0.0062571332       284.94360
2.000       98.520346    0.0062145582       301.06363
2.000       100.53096    0.0060603039       311.93508
2.000       102.54158    0.0055848042       305.05509
2.000       104.55220    0.0056336609       326.18241
2.000       106.56282    0.0053788104       329.74153
2.000       108.57344    0.0052532552       340.61956
2.000       110.58406    0.0050000682       342.54986
2.000       112.59468    0.0048285864       349.17560
2.000       114.60530    0.0047582514       362.85386
2.000       116.61592    0.0045528150       365.78322
2.000       118.62654    0.0043490076       367.79515
2.000       120.63716    0.0042916029       381.70959
2.000       122.64778    0.0040494521       378.48230
2.000       124.65840    0.0041080931       403.15787
2.000       126.66902    0.0038908233       400.61108
2.000       128.67964    0.0038559250       416.22513
2.000       132.70087    0.0035967927       425.80132
2.000       136.72211    0.0033009679       427.39342
2.000       140.74335    0.0032080629       453.10285
2.000       144.76459    0.0030465509       468.23700
2.000       148.78583    0.0027747182       462.99238
2.000       152.80707    0.0027340981       494.21357
2.000       156.82831    0.0027247086       532.43142
2.000       160.84954    0.0024469835       515.89439
2.000       164.87078    0.0023609547       536.02990
2.000       168.89202    0.0021737955       530.53781
2.000       172.91326    0.0020387464       533.97185
2.000       176.93450    0.0020130061       564.87571
2.000       180.95574    0.0020091799       603.12337
2.000       184.97698    0.0018794173       602.62410
2.000       188.99821    0.0017574178       601.06076
2.000       193.01945    0.0016911696       616.11342
2.000       197.04069    0.0015950266       618.16720
2.000       201.06193    0.0015287375       629.49564
2.000       205.08317    0.0014326678       626.04538
2.000       209.10441    0.0014961398       692.99801
2.000       213.12565    0.0013930870       683.21225
2.000       217.14688    0.0013347860       692.37714
2.000       221.16812    0.0012872985       705.53264
2.000       225.18936    0.0013159866       761.31665
2.000       229.21060    0.0011176015       681.80677
2.000       233.23184    0.0011400256       732.73740
2.000       237.25308    0.0010511130       711.14022
2.000       241.27432    0.0011211953       797.78307
2.000       245.29555    0.0010336806       772.90416
2.000       249.31679   0.00099180300       778.66431
2.000       253.33803   0.00099588984       820.31894
2.000       257.35927   0.00092049690       794.89916
2.000       265.40175   0.00082232724       778.80058
2.000       273.44422   0.00076676972       794.22121
2.000       281.48670   0.00075725890       855.63451
2.000       289.52918   0.00079012802       971.50433
2.000       297.57166   0.00069812952       931.92497
2.000       305.61413   0.00053605353       775.17316
2.000       313.65661   0.00054115576       845.97178
2.000       321.69909   0.00064819347       1093.2624
2.000       329.74156   0.00045894023       833.58035
2.000       337.78404   0.00045307879       884.62942
2.000       345.82652   0.00038742860       811.77715
2.000       353.86900   0.00035585140       798.85229
2.000       361.91147   0.00034001763       816.54242
2.000       369.95395   0.00044288177       1136.0595
2.000       377.99643   0.00033107500       905.85719
2.000       386.03891   0.00025634448       747.11500
2.000       394.08138   0.00032629011       1011.6538
2.000       402.12386   0.00021185164       697.88138
2.000       410.16634   0.00024428044       853.96288
2.000       418.20881   0.00022459611       832.24660
2.000       426.25129   0.00019457686       763.41129
2.000       434.29377   0.00023426130       972.12385
2.000       442.33625   0.00022238799       975.07757
2.000       450.37872   0.00028483743       1318.2595
2.000       458.42120   0.00015791838       770.72069
2.000       466.46368   0.00020448607       1051.4472
2.000       474.50615   0.00015291784       827.66378
2.000       482.54863   0.00020724005       1179.6881
2.000       490.59111   0.00019852303       1187.5179
2.000       498.63359   0.00014345724       901.02597
2.000       506.67606   0.00020514845       1351.8536
2.000       514.71854   0.00015717110       1085.8064
1.750     0.062831853       584.32918    0.0073428970
1.750      0.12566371       902.76017     0.090755351
1.750      0.18849556       341.57345      0.11589314
1.750      0.25132741       243.23006      0.19561722
1.750      0.31415927       158.44550      0.24888561
1.750      0.37699112       116.78651      0.31699785
1.750      0.43982297       86.640976      0.37344558
1.750      0.50265482       68.661334      0.44176577
1.750      0.56548668       54.393329      0.49829099
1.750      0.62831853       48.472991      0.60912957
1.750      0.69115038       42.546341      0.71162325
1.750      0.75398224       33.976135      0.73778119
1.750      0.81681409       31.382155      0.86640846
1.750      0.87964594       27.392256      0.94454309
1.750      0.94247780       24.801059       1.0518501
1.750       1.0053096       22.355281       1.1506678
1.750       1.0681415       20.152826       1.2442068
1.750       1.1309734       18.363032       1.3457729
1.750       1.1938052       17.646060       1.5209622
1.750       1.2566371       15.800660       1.5884556
1.750       1.3194689       14.967387       1.7418620
1.750       1.3823008       13.896987       1.8595101
1.750       1.4451326       12.681454       1.9389313
1.750       1.5079645       12.157164       2.1119122
1.750       1.5707963       11.234870       2.2059616
1.750       1.6336282       10.698574       2.3629568
1.750       1.6964600       10.348278       2.5595833
1.750       1.7592919       9.8421827       2.7150347
1.750       1.8221237       9.3089075       2.8530053
1.750       1.8849556       8.8831006       3.0139650
1.750       1.9477874       8.4488129       3.1629377
1.750       2.0106193       8.1899879       3.3724309
1.750       2.0734512       7.5783561       3.4223679
1.750       2.1362830       7.3487513       3.6296117
1.750       2.1991149       7.1018346       3.8263488
1.750       2.2619467       6.7191464       3.9394126
1.750       2.3247786       6.6110324       4.2080832
1.750       2.3876104       6.2761223       4.3276492
1.750       2.4504423       6.2006741       4.6221347
1.750       2.5132741       5.8255729       4.6852037
1.750       2.5761060       5.7518292       4.9815835
1.750       2.6389378       5.4809319       5.1028422
1.750       2.7017697       5.3634101       5.3586604
1.750       2.7646015       5.2206225       5.5884348
1.750       2.8274334       4.9934185       5.7180160
1.750       2.8902652       4.9036502       5.9979500
1.750       2.9530971       4.6753541       6.0998330
1.750       3.0159289       4.6049551       6.3996906
1.750       3.0787608       4.4420721       6.5672523
1.750       3.1415927       4.2837118       6.7288388
1.750       3.2044245       4.1812314       6.9698687
1.750       3.2672564       4.0637384       7.1803503
1.750       3.3300882       3.9950167       7.4740513
1.750       3.3929201       3.8671253       7.6520780
1.750       3.4557519       3.7829305       7.9090859
1.750       3.5185838       3.7106546       8.1888795
1.750       3.5814156       3.5983826       8.3741700
1.750       3.6442475       3.4745895       8.5191713
1.750       3.7070793       3.3799459       8.7231964
1.750       3.7699112       3.2598326       8.8482812
1.750       3.8327430       3.2061358       9.1449488
1.750       3.8955749       3.1293614       9.3721806
1.750       3.9584067       3.0176710       9.4820753
1.750       4.0212386       2.9724303       9.7917758
1.750       4.1469023       2.8325212       10.233280
1.750       4.2725660       2.6840157       10.605268
1.750       4.3982297       2.5721672       11.086723
1.750       4.5238934       2.4788817       11.626879
1.750       4.6495571       2.3376928       11.903988
1.750       4.7752208       2.2495628       12.409342
1.750       4.9008845       2.1495660       12.818714
1.750       5.0265482       2.1150541       13.608219
1.750       5.1522120       2.0233970       14.019500
1.750       5.2778757       1.9226092       14.319859
1.750       5.4035394       1.8207441       14.553053
1.750       5.5292031       1.8034580       15.444147
1.750       5.6548668       1.7445272       15.981412
1.750       5.7805305       1.6745273       16.385722
1.750       5.9061942       1.5930875       16.627734
1.750       6.0318579       1.5545322       17.283165
1.750       6.1575216       1.4842883       17.555223
1.750       6.2831853       1.4511797       18.236062
1.750       6.4088490       1.4004023       18.675112
1.750       6.5345127       1.3499238       19.081791
1.750       6.6601764       1.3084367       19.583043
1.750       6.7858401       1.2521508       19.821557
1.750       6.9115038       1.2101277       20.240401
1.750       7.0371675       1.1825653       20.878008
1.750       7.1628313       1.1676334       21.738568
1.750       7.2884950       1.1271984       22.109769
1.750       7.4141587       1.0837653       22.376446
1.750       7.5398224       1.0592228       23.000693
1.750       7.6654861       1.0186540       23.244277
1.750       7.7911498      0.98747083       23.659153
1.750       7.9168135      0.97935273       24.618446
1.750       8.0424772      0.94511051       24.907054
1.750       8.2938046      0.87801557       25.376626
1.750       8.5451320      0.84086601       26.579903
1.750       8.7964594      0.79429464       27.388964
1.750       9.0477868      0.75639350       28.382139
1.750       9.2991143      0.70580663       28.752840
1.750       9.5504417      0.68544334       30.249081
1.750       9.8017691      0.64841190       30.933897
1.750       10.053096      0.62051752       31.939187
1.750       10.304424      0.58852506       32.621683
1.750       10.555751      0.56746466       33.812441
1.750       10.807079      0.53117486       33.965086
1.750       11.058406      0.50535577       34.621438
1.750       11.309734      0.48335816       35.423905
1.750       11.561061      0.46934611       36.741472
1.750       11.812388      0.45562991       38.044829
1.750       12.063716      0.43179766       38.405537
1.750       12.315043      0.41798152       39.548969
1.750       12.566371      0.40140082       40.353212
1.750       12.817698      0.37998567       40.538491
1.750       13.069025      0.36607755       41.397390
1.750       13.320353      0.35130998       42.063745
1.750       13.571680      0.33794600       42.797503
1.750       13.823008      0.32707400       43.764697
1.750       14.074335      0.31795826       44.908032
1.750       14.325663      0.30859883       45.963033
1.750       14.576990      0.29491156       46.277045
1.750       14.828317      0.28731684       47.457729
1.750       15.079645      0.27556090       47.869753
1.750       15.330972      0.26571386       48.505786
1.750       15.582300      0.25792331       49.437385
1.750       15.833627      0.24839450       49.952066
1.750       16.084954      0.24286526       51.202970
1.750       16.587609      0.22947543       53.058850
1.750       17.090264      0.21565640       54.535453
1.750       17.592919      0.19902672       54.902909
1.750       18.095574      0.19289233       57.903162
1.750       18.598229      0.17909504       58.367158
1.750       19.100883      0.17041123       60.162908
1.750       19.603538      0.16553483       63.177586
1.750       20.106193      0.15470458       63.703454
1.750       20.608848      0.15081467       66.876722
1.750       21.111503      0.14201684       67.696708
1.750       21.614157      0.13254118       67.800987
1.750       22.116812      0.12682467       69.509089
1.750       22.619467      0.11987302       70.281144
1.750       23.122122      0.11743489       73.544545
1.750       23.624777      0.11272704       75.301130
1.750       24.127432      0.10802714       76.866380
1.750       24.630086      0.10468924       79.244680
1.750       25.132741     0.098419822       79.153918
1.750       25.635396     0.095041728       81.115655
1.750       26.138051     0.089855790       81.289775
1.750       26.640706     0.088041459       84.332439
1.750       27.143361     0.086185463       87.316260
1.750       27.646015     0.083257600       89.123407
1.750       28.148670     0.079062081       89.333047
1.750       28.651325     0.075813439       90.333864
1.750       29.153980     0.073941758       92.822568
1.750       29.656635     0.072129291       95.311986
1.750       30.159289     0.069873196       97.105580
1.750       30.661944     0.067625619       98.759887
1.750       31.164599     0.064842851       99.429898
1.750       31.667254     0.064366187       103.55218
1.750       32.169909     0.061574585       103.85352
1.750       33.175218     0.057240644       105.88054
1.750       34.180528     0.054195114       109.63941
1.750       35.185838     0.052366141       115.56452
1.750       36.191147     0.048391085       116.20978
1.750       37.196457     0.045384522       118.32670
1.750       38.201767     0.043829904       123.79158
1.750       39.207076     0.041890812       127.90349
1.750       40.212386     0.040101078       132.10092
1.750       41.217696     0.037772593       133.99796
1.750       42.223005     0.035351702       134.81183
1.750       43.228315     0.034366645       140.64112
1.750       44.233625     0.033301683       146.01384
1.750       45.238934     0.031607616       148.25150
1.750       46.244244     0.029684144       148.71947
1.750       47.249554     0.029132915       155.68520
1.750       48.254863     0.027859900       158.58900
1.750       49.260173     0.027278558       165.18837
1.750       50.265482     0.026008635       167.33908
1.750       51.270792     0.025150425       171.72189
1.750       52.276102     0.024058536       174.12015
1.750       53.281411     0.023021224       176.41107
1.750       54.286721     0.022165767       179.65274
1.750       55.292031     0.021458951       183.76651
1.750       56.297340     0.021112890       190.84535
1.750       57.302650     0.020403360       194.48946
1.750       58.307960     0.019612704       196.96600
1.750       59.313269     0.019070672       201.60061
1.750       60.318579     0.018557723       206.32329
1.750       61.323889     0.017600131       205.62466
1.750       62.329198     0.017263891       211.77933
1.750       63.334508     0.016801573       216.24268
1.750       64.339818     0.016127866       217.61390
1.750       66.350437     0.015485807       229.15822
1.750       68.361056     0.014597472       236.25129
1.750       70.371675     0.013916511       245.69385
1.750       72.382295     0.013096039       251.59803
1.750       74.392914     0.012338195       257.34551
1.750       76.403533     0.011925114       269.44687
1.750       78.414153     0.011462772       279.99049
1.750       80.424772     0.010628203       280.09130
1.750       82.435391     0.010022592       284.44049
1.750       84.446011    0.0096954201       295.78374
1.750       86.456630    0.0091696374       300.20459
1.750       88.467249    0.0088440343       310.21889
1.750       90.477868    0.0086886960       326.02578
1.750       92.488488    0.0081675124       327.35810
1.750       94.499107    0.0079509575       339.91694
1.750       96.509726    0.0078057736       355.46714
1.750       98.520346    0.0073397098       355.57149
1.750       100.53096    0.0069854173       359.55238
1.750       102.54158    0.0064864834       354.30693
1.750       104.55220    0.0065148645       377.20307
1.750       106.56282    0.0063751779       390.82264
1.750       108.57344    0.0061622746       399.56011
1.750       110.58406    0.0059446616       407.26304
1.750       112.59468    0.0056143386       405.99668
1.750       114.60530    0.0054025596       411.98740
1.750       116.61592    0.0052149368       418.97956
1.750       118.62654    0.0050679709       428.59781
1.750       120.63716    0.0049536537       440.59463
1.750       122.64778    0.0047931859       447.99542
1.750       124.65840    0.0046047027       451.89388
1.750       126.66902    0.0044559024       458.79335
1.750       128.67964    0.0043919300       474.08382
1.750       132.70087    0.0041389678       489.98598
1.750       136.72211    0.0038784548       502.16364
1.750       140.74335    0.0037656936       531.86192
1.750       144.76459    0.0036260904       557.30882
1.750       148.78583    0.0032872967       548.52176
1.750       152.80707    0.0033248360       600.99492
1.750       156.82831    0.0028744420       561.69060
1.750       160.84954    0.0028884582       608.96993
1.750       164.87078    0.0027295467       619.71482
1.750       168.89202    0.0025915936       632.50586
1.750       172.91326    0.0024842383       650.65147
1.750       176.93450    0.0024677087       692.47118
1.750       180.95574    0.0021639308       649.57707
1.750       184.97698    0.0022618595       725.25195
1.750       188.99821    0.0021398505       731.85795
1.750       193.01945    0.0018654884       679.61983
1.750       197.04069    0.0018556934       719.19102
1.750       201.06193    0.0018248449       751.42522
1.750       205.08317    0.0017911664       782.70165
1.750       209.10441    0.0016211551       750.90395
1.750       213.12565    0.0015979813       783.69862
1.750       217.14688    0.0015112517       783.91302
1.750       221.16812    0.0014677856       804.45263
1.750       225.18936    0.0013958906       807.54223
1.750       229.21060    0.0013810708       842.53953
1.750       233.23184    0.0013379727       859.96551
1.750       237.25308    0.0013763141       931.15802
1.750       241.27432    0.0012910235       918.62377
1.750       245.29555    0.0012159703       909.20589
1.750       249.31679    0.0011117899       872.86604
1.750       253.33803    0.0010844066       893.23058
1.750       257.35927    0.0011530701       995.73875
1.750       265.40175   0.00099345691       940.87218
1.750       273.44422   0.00088912205       920.95393
1.750       281.48670   0.00088004935       994.37668
1.750       289.52918   0.00072988522       897.43260
1.750       297.57166   0.00082744803       1104.5507
1.750       305.61413   0.00078347291       1132.9599
1.750       313.65661   0.00069285418       1083.1172
1.750       321.69909   0.00065934479       1112.0705
1.750       329.74156   0.00058220815       1057.4738
1.750       337.78404   0.00055274899       1079.2340
1.750       345.82652   0.00056079479       1175.0304
1.750       353.86900   0.00038282804       859.41225
1.750       361.91147   0.00049291066       1183.7106
1.750       369.95395   0.00038995851       1000.3032
1.750       377.99643   0.00041647529       1139.5217
1.750       386.03891   0.00036291803       1057.7232
1.750       394.08138   0.00041525347       1287.4823
1.750       402.12386   0.00030259175       996.79734
1.750       410.16634   0.00027793712       971.62092
1.750       418.20881   0.00032445537       1202.2776
1.750       426.25129   0.00028875320       1132.9068
1.750       434.29377   0.00029563786       1226.8207
1.750       442.33625   0.00034005674       1491.0055
1.750       450.37872   0.00017608199       814.92715
1.750       458.42120   0.00021546656       1051.5846
1.750       466.46368   0.00020717794       1065.2885
1.750       474.50615   0.00018281463       989.47939
1.750       482.54863   0.00019878652       1131.5675
1.750       490.59111   0.00020165711       1206.2653
1.750       498.63359   0.00018440027       1158.1809
1.750       506.67606   0.00020388358       1343.5186
1.750       514.71854   0.00019924639       1376.4808
1.500     0.062831853       693.37460    0.0087132021
1.500      0.12566371       1072.8564      0.10785529
1.500      0.18849556       407.19856      0.13815922
1.500      0.25132741       293.63332      0.23615393
1.500      0.31415927       193.50688      0.30395990
1.500      0.37699112       143.10316      0.38843006
1.500      0.43982297       107.03983      0.46137006
1.500      0.50265482       85.386814      0.54937721
1.500      0.56548668       68.323906      0.62590739
1.500      0.62831853       61.220871      0.76932415
1.500      0.69115038       54.212490      0.90674940
1.500      0.75398224       43.638324      0.94759260
1.500      0.81681409       40.352703       1.1140702
1.500      0.87964594       35.173011       1.2128400
1.500      0.94247780       32.084989       1.3607725
1.500       1.0053096       28.984905       1.4919068
1.500       1.0681415       26.209428       1.6181328
1.500       1.1309734       23.920530       1.7530657
1.500       1.1938052       23.212055       2.0007105
1.500       1.2566371       20.857055       2.0967798
1.500       1.3194689       19.975970       2.3247466
1.500       1.3823008       18.398409       2.4618306
1.500       1.4451326       16.795038       2.5678779
1.500       1.5079645       16.299832       2.8315662
1.500       1.5707963       14.943675       2.9341838
1.500       1.6336282       14.304191       3.1593170
1.500       1.6964600       13.858299       3.4277653
1.500       1.7592919       13.128277       3.6215266
1.500       1.8221237       12.604541       3.8630551
1.500       1.8849556       12.018229       4.0776892
1.500       1.9477874       11.506824       4.3077492
1.500       2.0106193       11.129553       4.5828697
1.500       2.0734512       10.251660       4.6296256
1.500       2.1362830       9.9021435       4.8907542
1.500       2.1991149       9.5978077       5.1711370
1.500       2.2619467       9.1051806       5.3383363
1.500       2.3247786       8.9027354       5.6668080
1.500       2.3876104       8.5218019       5.8761393
1.500       2.4504423       8.4197339       6.2762763
1.500       2.5132741       7.9278836       6.3759823
1.500       2.5761060       7.7914646       6.7480849
1.500       2.6389378       7.4470075       6.9332926
1.500       2.7017697       7.2739846       7.2675430
1.500       2.7646015       7.0885694       7.5879855
1.500       2.8274334       6.7948132       7.7808121
1.500       2.8902652       6.7067611       8.2034435
1.500       2.9530971       6.4184059       8.3739549
1.500       3.0159289       6.2036049       8.6213982
1.500       3.0787608       6.0587530       8.9573873
1.500       3.1415927       5.8297919       9.1574158
1.500       3.2044245       5.6562153       9.4285808
1.500       3.2672564       5.4763920       9.6764137
1.500       3.3300882       5.3804239       10.065931
1.500       3.3929201       5.2014040       10.292283
1.500       3.4557519       5.0813156       10.623658
1.500       3.5185838       4.9879983       11.007793
1.500       3.5814156       4.9137410       11.435277
1.500       3.6442475       4.7312675       11.600357
1.500       3.7070793       4.5566029       11.759993
1.500       3.7699112       4.4476308       12.072365
1.500       3.8327430       4.3423090       12.385687
1.500       3.8955749       4.2429042       12.707150
1.500       3.9584067       4.1125068       12.922250
1.500       4.0212386       4.0333847       13.286770
1.500       4.1469023       3.7771408       13.645984
1.500       4.2725660       3.6606554       14.464234
1.500       4.3982297       3.5171516       15.159856
1.500       4.5238934       3.3180568       15.562923
1.500       4.6495571       3.1596320       16.089462
1.500       4.7752208       3.0047697       16.575317
1.500       4.9008845       2.9146404       17.381156
1.500       5.0265482       2.8484367       18.326790
1.500       5.1522120       2.7040202       18.735330
1.500       5.2778757       2.5930176       19.313154
1.500       5.4035394       2.4914497       19.913947
1.500       5.5292031       2.4583327       21.052251
1.500       5.6548668       2.2984209       21.055568
1.500       5.7805305       2.2556962       22.072624
1.500       5.9061942       2.1507890       22.448702
1.500       6.0318579       2.0378647       22.656817
1.500       6.1575216       1.9545030       23.116626
1.500       6.2831853       1.9231375       24.166859
1.500       6.4088490       1.8434378       24.583225
1.500       6.5345127       1.7973045       25.405723
1.500       6.6601764       1.7369855       25.997025
1.500       6.7858401       1.6563549       26.220111
1.500       6.9115038       1.5982133       26.731458
1.500       7.0371675       1.5535063       27.426915
1.500       7.1628313       1.5175930       28.253986
1.500       7.2884950       1.4657432       28.750257
1.500       7.4141587       1.4114543       29.142226
1.500       7.5398224       1.3659827       29.661890
1.500       7.6654861       1.3147519       30.000822
1.500       7.7911498       1.2870753       30.837480
1.500       7.9168135       1.2449702       31.295395
1.500       8.0424772       1.2085981       31.850897
1.500       8.2938046       1.1306802       32.679202
1.500       8.5451320       1.0820038       34.202304
1.500       8.7964594       1.0256277       35.365819
1.500       9.0477868      0.95421692       35.805064
1.500       9.2991143      0.92100161       37.519358
1.500       9.5504417      0.86398304       38.128160
1.500       9.8017691      0.81946235       39.094230
1.500       10.053096      0.77305377       39.790511
1.500       10.304424      0.73728689       40.867486
1.500       10.555751      0.70802487       42.187736
1.500       10.807079      0.67279118       43.020504
1.500       11.058406      0.63997715       43.844218
1.500       11.309734      0.62500335       45.804666
1.500       11.561061      0.58835163       46.057493
1.500       11.812388      0.57093747       47.672943
1.500       12.063716      0.53230091       47.344634
1.500       12.315043      0.52366287       49.548426
1.500       12.566371      0.49055424       49.315891
1.500       12.817698      0.46500231       49.608429
1.500       13.069025      0.45330041       51.260871
1.500       13.320353      0.44617396       53.422187
1.500       13.571680      0.42029549       53.226248
1.500       13.823008      0.41436005       55.444157
1.500       14.074335      0.39985793       56.475442
1.500       14.325663      0.38178889       56.864037
1.500       14.576990      0.36674707       57.549357
1.500       14.828317      0.35668550       58.915739
1.500       15.079645      0.34009647       59.080710
1.500       15.330972      0.32749065       59.783074
1.500       15.582300      0.32068928       61.468037
1.500       15.833627      0.31322757       62.989980
1.500       16.084954      0.29803026       62.833336
1.500       16.587609      0.28237718       65.290688
1.500       17.090264      0.25971498       65.677041
1.500       17.592919      0.25312204       69.825478
1.500       18.095574      0.23736973       71.254559
1.500       18.598229      0.21855669       71.227730
1.500       19.100883      0.21039883       74.280350
1.500       19.603538      0.19876000       75.858219
1.500       20.106193      0.19083933       78.582832
1.500       20.608848      0.17911381       79.425593
1.500       21.111503      0.17177155       81.880207
1.500       21.614157      0.16696386       85.409795
1.500       22.116812      0.15561848       85.290181
1.500       22.619467      0.14887795       87.286637
1.500       23.122122      0.14321654       89.690512
1.500       23.624777      0.13886550       92.761497
1.500       24.127432      0.13085742       93.111196
1.500       24.630086      0.12728120       96.345699
1.500       25.132741      0.12084675       97.190726
1.500       25.635396      0.11733391       100.14145
1.500       26.138051      0.11149937       100.87006
1.500       26.640706      0.10877555       104.19304
1.500       27.143361      0.10601818       107.40919
1.500       27.646015      0.10060089       107.68859
1.500       28.148670     0.096182496       108.67758
1.500       28.651325     0.093404497       111.29411
1.500       29.153980     0.089537997       112.40126
1.500       29.656635     0.086179188       113.87759
1.500       30.159289     0.083769204       116.41742
1.500       30.661944     0.081385758       118.85508
1.500       31.164599     0.078500607       120.37267
1.500       31.667254     0.075490174       121.44843
1.500       32.169909     0.074233541       125.20450
1.500       33.175218     0.069290941       128.17050
1.500       34.180528     0.065315344       132.13619
1.500       35.185838     0.062588149       138.12302
1.500       36.191147     0.058865570       141.36395
1.500       37.196457     0.054961879       143.29682
1.500       38.201767     0.051241734       144.72529
1.500       39.207076     0.050181887       153.21829
1.500       40.212386     0.049160842       161.94558
1.500       41.217696     0.045471812       161.31087
1.500       42.223005     0.043321514       165.20429
1.500       43.228315     0.042021825       171.96897
1.500       44.233625     0.039576025       173.52419
1.500       45.238934     0.037398498       175.41290
1.500       46.244244     0.036317135       181.95119
1.500       47.249554     0.034791684       185.92545
1.500       48.254863     0.033069766       188.24552
1.500       49.260173     0.032194143       194.95525
1.500       50.265482     0.031271130       201.19788
1.500       51.270792     0.030000043       204.83408
1.500       52.276102     0.029042303       210.18944
1.500       53.281411     0.027468211       210.48822
1.500       54.286721     0.026927107       218.24324
1.500       55.292031     0.025568687       218.96077
1.500       56.297340     0.024819318       224.34879
1.500       57.302650     0.024101621       229.74213
1.500       58.307960     0.022896842       229.94786
1.500       59.313269     0.022227524       234.97245
1.500       60.318579     0.021496302       238.99417
1.500       61.323889     0.021219783       247.91355
1.500       62.329198     0.020173783       247.47551
1.500       63.334508     0.019763755       254.36709
1.500       64.339818     0.019517415       263.34922
1.500       66.350437     0.018195457       269.25550
1.500       68.361056     0.017162035       277.75720
1.500       70.371675     0.015724936       277.62133
1.500       72.382295     0.015580190       299.32297
1.500       74.392914     0.014422384       300.81675
1.500       76.403533     0.013954811       315.30767
1.500       78.414153     0.013355068       326.21185
1.500       80.424772     0.012540084       330.47621
1.500       82.435391     0.012197031       346.15092
1.500       84.446011     0.011600453       353.90167
1.500       86.456630     0.011028793       361.07144
1.500       88.467249     0.010692695       375.06367
1.500       90.477868    0.0099964679       375.09728
1.500       92.488488    0.0095758205       383.80382
1.500       94.499107    0.0092941283       397.33977
1.500       96.509726    0.0089324516       406.77493
1.500       98.520346    0.0084048391       407.17156
1.500       100.53096    0.0082815013       426.26422
1.500       102.54158    0.0080499184       439.70541
1.500       104.55220    0.0076518554       443.03352
1.500       106.56282    0.0073106478       448.17050
1.500       108.57344    0.0071074750       460.84663
1.500       110.58406    0.0068682097       470.53444
1.500       112.59468    0.0065528179       473.86210
1.500       114.60530    0.0063024757       480.61304
1.500       116.61592    0.0061773665       496.30328
1.500       118.62654    0.0060816823       514.32728
1.500       120.63716    0.0058187775       517.54164
1.500       122.64778    0.0056918480       531.98893
1.500       124.65840    0.0054121449       531.13422
1.500       126.66902    0.0053576959       551.64478
1.500       128.67964    0.0051074095       551.31575
1.500       132.70087    0.0048695543       576.47545
1.500       136.72211    0.0043955218       569.11099
1.500       140.74335    0.0042388221       598.68601
1.500       144.76459    0.0042686804       656.07113
1.500       148.78583    0.0039296198       655.70046
1.500       152.80707    0.0036047762       651.59671
1.500       156.82831    0.0034794976       679.92364
1.500       160.84954    0.0033578011       707.92090
1.500       164.87078    0.0031273250       710.02619
1.500       168.89202    0.0029608197       722.61940
1.500       172.91326    0.0029230773       765.58859
1.500       176.93450    0.0027660328       776.18482
1.500       180.95574    0.0025045454       751.82409
1.500       184.97698    0.0025087118       804.40367
1.500       188.99821    0.0024331272       832.16255
1.500       193.01945    0.0022722844       827.82052
1.500       197.04069    0.0022644247       877.59856
1.500       201.06193    0.0021587768       888.92997
1.500       205.08317    0.0020454193       893.80476
1.500       209.10441    0.0019837103       918.83614
1.500       213.12565    0.0018134934       889.39233
1.500       217.14688    0.0016856430       874.37284
1.500       221.16812    0.0017222482       943.91651
1.500       225.18936    0.0016692957       965.71089
1.500       229.21060    0.0016640021       1015.1454
1.500       233.23184    0.0014848786       954.38747
1.500       237.25308    0.0014304163       967.76131
1.500       241.27432    0.0013579051       966.21315
1.500       245.29555    0.0013144310       982.82699
1.500       249.31679    0.0013059401       1025.2933
1.500       253.33803    0.0013306524       1096.0644
1.500       257.35927    0.0011595394       1001.3254
1.500       265.40175    0.0012356140       1170.2117
1.500       273.44422    0.0011815015       1223.8010
1.500       281.48670   0.00080203744       906.23024
1.500       289.52918   0.00095869102       1178.7615
1.500       297.57166   0.00087026334       1161.7044
1.500       305.61413   0.00090655772       1310.9497
