# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.750       92.488488     0.017069701       684.16239
2.750       94.499107     0.017486112       747.56098
2.750       96.509726     0.017757378       808.65328
2.750       98.520346     0.016417436       795.34101
2.750       100.53096     0.016158286       831.69693
2.750       102.54158     0.015275937       834.40750
2.750       104.55220     0.015391352       891.14134
2.750       106.56282     0.014207890       870.99767
2.750       108.57344     0.015410048       999.18311
2.750       110.58406     0.014743637       1010.0724
2.750       112.59468     0.015039202       1087.5486
2.750       114.60530     0.013980390       1066.1140
2.750       116.61592     0.013096565       1052.2070
2.750       118.62654     0.013261610       1121.5331
2.750       120.63716     0.013074672       1162.9053
2.750       122.64778     0.013731062       1283.3746
2.750       124.65840     0.012616217       1238.1237
2.750       126.66902     0.013113368       1350.1925
2.750       128.67964     0.012128367       1309.1881
2.750       132.70087     0.012315345       1457.9351
2.750       136.72211     0.010672606       1381.8376
2.750       140.74335     0.010967614       1549.0522
2.750       144.76459     0.010133684       1557.4878
2.750       148.78583     0.010511314       1753.9288
2.750       152.80707    0.0097216727       1757.2825
2.750       156.82831    0.0095152543       1859.3622
2.750       160.84954     0.010424356       2197.7535
2.750       164.87078    0.0095224993       2161.9831
2.750       168.89202    0.0099875864       2437.5762
2.750       172.91326    0.0097244707       2546.9541
2.750       176.93450    0.0091615357       2570.8462
2.750       180.95574    0.0087028232       2612.4470
2.750       184.97698    0.0088235092       2829.2064
2.750       188.99821    0.0086234301       2949.3303
